"","ID","name","genre","editor","dev","year","platform","period","link","addon"
"137",48,"Alexandre : L'Heure des Héros","jeu de rôle","Deep Silver","Meridian 93","2005","windows","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/A/Alexandre-l-heure-des-heros.php","games"
"138",48,"Alexandre : L'Heure des Héros","jeu de rôle","Deep Silver","Meridian 93","2005","windows","conquêtes alexandre le grand","http://www.histogames.com/HTML/inventaire/fiche_game/A/Alexandre-l-heure-des-heros.php","games"
"139",49,"Age of Adventure","jeu de rôle","Electronic Arts","Stuart Smith","1986","apple ii","mille et une nuits","http://www.histogames.com/HTML/inventaire/fiche_game/A/Age-of-adventure.php","games"
"140",49,"Age of Adventure","jeu de rôle","Electronic Arts","Stuart Smith","1986","apple ii","mythologie gréco-romaine","http://www.histogames.com/HTML/inventaire/fiche_game/A/Age-of-adventure.php","games"
"141",49,"Age of Adventure","jeu de rôle","Electronic Arts","Stuart Smith","1986","atari 8-bit","mille et une nuits","http://www.histogames.com/HTML/inventaire/fiche_game/A/Age-of-adventure.php","games"
"142",49,"Age of Adventure","jeu de rôle","Electronic Arts","Stuart Smith","1986","atari 8-bit","mythologie gréco-romaine","http://www.histogames.com/HTML/inventaire/fiche_game/A/Age-of-adventure.php","games"
"143",49,"Age of Adventure","jeu de rôle","Electronic Arts","Stuart Smith","1986","c64","mille et une nuits","http://www.histogames.com/HTML/inventaire/fiche_game/A/Age-of-adventure.php","games"
"144",49,"Age of Adventure","jeu de rôle","Electronic Arts","Stuart Smith","1986","c64","mythologie gréco-romaine","http://www.histogames.com/HTML/inventaire/fiche_game/A/Age-of-adventure.php","games"
"145",50,"Alibaba and 40 Thieves","autre genre","ICM","ICM","1984","msx","mille et une nuits","http://www.histogames.com/HTML/inventaire/fiche_game/A/Alibaba-and-40-thieves.php","games"
"146",52,"Al-Qadim : The Genie's Curse","jeu de rôle","Strategic Simulations Inc.","Cyberlore Studios","1994","dos","mille et une nuits","http://www.histogames.com/HTML/inventaire/fiche_game/A/Al-qadim-the-genies-curse.php","games"
"147",53,"America : Add On (addon)","stratégie","Micro Application","Related Designs","2001","windows","epoque contemporaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_america/America-addon.php","addon"
"148",54,"America : Sur les sentiers de la guerre","stratégie","Micro Application","Related Designs","2001","windows","epoque contemporaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_america/America-sur-les-sentiers-de-la-guerre.php","games"
"149",54,"America : Sur les sentiers de la guerre","stratégie","Micro Application","Related Designs","2001","windows","révolution texane","http://www.histogames.com/HTML/inventaire/fiche_game/serie_america/America-sur-les-sentiers-de-la-guerre.php","games"
"150",54,"America : Sur les sentiers de la guerre","stratégie","Micro Application","Related Designs","2001","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_america/America-sur-les-sentiers-de-la-guerre.php","games"
"151",55,"American Civil War : From Sumter to Appomattox","stratégie","Interactive Magic","Adanac Command Studies","1996","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/A/American-civil-war-from-sumter-to-appomattox.php","games"
"152",56,"American Civil War : Gettysburg","stratégie","Global Star Software","Talonsoft","2006","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/A/American-civil-war-gettysburg.php","games"
"153",57,"American Conquest","stratégie","CDV","GSC Game World","2002","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest.php","games"
"154",57,"American Conquest","stratégie","CDV","GSC Game World","2002","windows","conquista","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest.php","games"
"155",57,"American Conquest","stratégie","CDV","GSC Game World","2002","windows","guerre de sept ans","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest.php","games"
"156",57,"American Conquest","stratégie","CDV","GSC Game World","2002","windows","guerre indépendance américaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest.php","games"
"157",57,"American Conquest","stratégie","CDV","GSC Game World","2002","windows","","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest.php","games"
"158",58,"American Conquest : Divided Nation","stratégie","CDV","Revolution Of Strategy","2006","windows","epoque contemporaine","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest-divided-nation.php","games"
"159",58,"American Conquest : Divided Nation","stratégie","CDV","Revolution Of Strategy","2006","windows","révolution texane","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest-divided-nation.php","games"
"160",58,"American Conquest : Divided Nation","stratégie","CDV","Revolution Of Strategy","2006","windows","guerre de sécession","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest-divided-nation.php","games"
"161",59,"American Conquest : Fight Back","stratégie","CDV","GSC Game World","2003","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest-fight-back.php","games"
"162",59,"American Conquest : Fight Back","stratégie","CDV","GSC Game World","2003","windows","conquista","http://www.histogames.com/HTML/inventaire/fiche_game/serie_americanconquest/American-conquest-fight-back.php","games"
"163",60,"Ancient Conquest : Quest for the Golden Fleece","stratégie","Re:Action Entertainment","Megamedia","1999","windows","mythologie gréco-romaine","http://www.histogames.com/HTML/inventaire/fiche_game/A/Ancient-conquest-quest-for-the-golden-fleece.php","games"
"164",61,"Ancient Egypt","réflexion","Nordic Software","Nordic Software","2001","windows","egypte antique","http://www.histogames.com/HTML/inventaire/fiche_game/A/Ancient-egypt.php","games"
"165",61,"Ancient Egypt","réflexion","Nordic Software","Nordic Software","2001","windows","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/A/Ancient-egypt.php","games"
"166",61,"Ancient Egypt","réflexion","Nordic Software","Nordic Software","2001","mac","egypte antique","http://www.histogames.com/HTML/inventaire/fiche_game/A/Ancient-egypt.php","games"
"167",61,"Ancient Egypt","réflexion","Nordic Software","Nordic Software","2001","mac","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/A/Ancient-egypt.php","games"
"168",62,"Ancient Warfare : Alexandrian Wars","stratégie","HPS Simulations","HPS Simulations","2009","windows","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-alexandrian-wars.php","games"
"169",62,"Ancient Warfare : Alexandrian Wars","stratégie","HPS Simulations","HPS Simulations","2009","windows","conquêtes alexandre le grand","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-alexandrian-wars.php","games"
"170",63,"Ancient Warfare : Gallic Wars","stratégie","HPS Simulations","HPS Simulations","2008","windows","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-gallic-wars.php","games"
"171",63,"Ancient Warfare : Gallic Wars","stratégie","HPS Simulations","HPS Simulations","2008","windows","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-gallic-wars.php","games"
"172",64,"Ancient Warfare : Greek Wars","stratégie","HPS Simulations","HPS Simulations","2010","windows","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-greek-wars.php","games"
"173",64,"Ancient Warfare : Greek Wars","stratégie","HPS Simulations","HPS Simulations","2010","windows","guerres médiques","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-greek-wars.php","games"
"174",65,"Ancient Warfare : Punic Wars","stratégie","HPS Simulations","HPS Simulations","2007","windows","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-punic-wars.php","games"
"175",65,"Ancient Warfare : Punic Wars","stratégie","HPS Simulations","HPS Simulations","2007","windows","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-punic-wars.php","games"
"176",65,"Ancient Warfare : Punic Wars","stratégie","HPS Simulations","HPS Simulations","2007","windows","guerres puniques","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ancientwarfare/Ancient-warfare-punic-wars.php","games"
"177",66,"Ankh","aventure","BHV","Deck 13 Interactive","2006","windows","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh.php","games"
"178",66,"Ankh","aventure","BHV","Deck 13 Interactive","2006","mac","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh.php","games"
"179",66,"Ankh","aventure","BHV","Deck 13 Interactive","2006","linux","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh.php","games"
"180",66,"Ankh","aventure","BHV","Deck 13 Interactive","2006","nintendo ds","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh.php","games"
"181",68,"Ankh 2 : Le Coeur d'Osiris","aventure","BHV","Deck 13 Interactive","2006","windows","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh-2.php","games"
"182",68,"Ankh 2 : Le Coeur d'Osiris","aventure","BHV","Deck 13 Interactive","2006","mac","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh-2.php","games"
"183",68,"Ankh 2 : Le Coeur d'Osiris","aventure","BHV","Deck 13 Interactive","2006","linux","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh-2.php","games"
"184",69,"Ankh 3 : Le Tournoi des Dieux","aventure","Daedalic Entertainment","Deck 13 Interactive","2008","windows","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh-3.php","games"
"185",69,"Ankh 3 : Le Tournoi des Dieux","aventure","Daedalic Entertainment","Deck 13 Interactive","2008","mac","mythologie égyptienne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_ankh/Ankh-3.php","games"
"186",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","amiga","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"187",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","amiga","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"188",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","amiga","guerres puniques","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"189",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","amiga","guerre des gaules","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"190",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","amstrad","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"191",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","amstrad","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"192",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","amstrad","guerres puniques","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"193",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","amstrad","guerre des gaules","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"194",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","atari","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"195",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","atari","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"196",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","atari","guerres puniques","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"197",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","atari","guerre des gaules","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"198",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","c64","antiquité","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"199",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","c64","conquêtes romaines","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"200",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","c64","guerres puniques","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"201",70,"Annals of Rome","stratégie","Personal Software Services","Personal Software Services","1986","c64","guerre des gaules","http://www.histogames.com/HTML/inventaire/fiche_game/A/Annals-of-rome.php","games"
"202",71,"Anno 1404","stratégie","Ubisoft","Related Designs","2009","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_anno/anno-1404.php","games"
"203",72,"Anno 1404 Venise","stratégie","Ubisoft","Related Designs","2010","windows","moyen-âge","http://www.histogames.com/HTML/inventaire/fiche_game/serie_anno/anno-1404-addon1.php","games"
"204",73,"Anno 1503 : Le Nouveau Monde","stratégie","Electronic Arts","Sunflowers Interactive","2003","windows","epoque moderne","http://www.histogames.com/HTML/inventaire/fiche_game/serie_anno/anno-1503.php","games"
"205",73,"Anno 1503 : Le Nouveau Monde","stratégie","Electronic Arts","Sunflowers Interactive","2003","windows","conquista","http://www.histogames.com/HTML/inventaire/fiche_game/serie_anno/anno-1503.php","games"
